114,18,318,194,11,12,-1,-1,-1,0
115,18,318,197,11,12,-1,-1,-1,0
116,18,317,197,13,13,-1,-1,-1,0
117,18,317,199,13,13,-1,-1,-1,0
118,18,318,193,10,11,-1,-1,-1,0
119,18,318,193,10,12,-1,-1,-1,0
120,24,363,421,11,11,-1,-1,-1,0
121,24,363,421,11,11,-1,-1,-1,0
122,24,360,420,12,12,-1,-1,-1,0
123,24,359,420,12,11,-1,-1,-1,0
124,18,456,181,12,13,-1,-1,-1,0
124,24,360,420,12,11,-1,-1,-1,0
125,18,470,180,12,13,-1,-1,-1,0
125,24,388,399,14,13,-1,-1,-1,0
127,24,372,411,11,12,-1,-1,-1,0
128,24,365,414,10,12,-1,-1,-1,0
129,24,361,414,10,11,-1,-1,-1,0
130,24,358,411,11,12,-1,-1,-1,0
131,18,336,173,11,12,-1,-1,-1,0
131,24,358,410,10,12,-1,-1,-1,0
132,18,337,171,11,12,-1,-1,-1,0
133,24,353,406,11,12,-1,-1,-1,0
134,24,378,386,13,13,-1,-1,-1,0
135,24,381,383,12,12,-1,-1,-1,0
138,24,393,382,12,14,-1,-1,-1,0
143,18,450,176,11,11,-1,-1,-1,0
154,24,449,213,12,15,-1,-1,-1,0
155,24,456,196,12,14,-1,-1,-1,0
156,24,460,192,12,12,-1,-1,-1,0
157,24,462,191,10,12,-1,-1,-1,0
160,24,463,190,11,14,-1,-1,-1,0
172,24,459,192,12,12,-1,-1,-1,0
191,37,453,391,11,12,-1,-1,-1,0
219,37,372,452,12,13,-1,-1,-1,0
238,37,360,461,12,13,-1,-1,-1,0
248,41,339,210,13,13,-1,-1,-1,0
254,37,271,333,11,11,-1,-1,-1,0
255,37,256,327,11,11,-1,-1,-1,0
255,41,340,213,13,13,-1,-1,-1,0
256,41,340,213,14,14,-1,-1,-1,0
257,41,342,213,12,14,-1,-1,-1,0
258,41,342,212,13,13,-1,-1,-1,0
259,41,342,212,13,14,-1,-1,-1,0
265,41,347,213,12,13,-1,-1,-1,0
266,41,348,214,12,13,-1,-1,-1,0
267,41,350,217,12,14,-1,-1,-1,0
270,41,353,213,13,13,-1,-1,-1,0
272,41,357,203,12,13,-1,-1,-1,0
273,41,359,195,12,15,-1,-1,-1,0
276,41,361,188,12,14,-1,-1,-1,0
277,41,362,185,13,15,-1,-1,-1,0
279,41,363,184,14,15,-1,-1,-1,0
284,41,364,192,13,15,-1,-1,-1,0
285,41,363,196,14,16,-1,-1,-1,0
286,41,363,200,14,15,-1,-1,-1,0
287,41,364,200,14,15,-1,-1,-1,0
289,41,364,205,12,15,-1,-1,-1,0
290,41,365,206,12,14,-1,-1,-1,0
291,41,365,212,13,13,-1,-1,-1,0
313,41,360,221,12,13,-1,-1,-1,0
314,41,360,224,13,14,-1,-1,-1,0
323,41,374,231,13,14,-1,-1,-1,0
324,41,375,234,13,14,-1,-1,-1,0
357,54,332,359,9,10,-1,-1,-1,0
358,54,332,362,12,10,-1,-1,-1,0
506,67,308,414,11,9,-1,-1,-1,0
511,67,309,399,10,8,-1,-1,-1,0
528,67,320,388,10,10,-1,-1,-1,0
529,67,319,389,11,10,-1,-1,-1,0
530,67,316,389,12,10,-1,-1,-1,0
532,67,313,391,12,9,-1,-1,-1,0
554,67,310,377,10,9,-1,-1,-1,0
558,73,422,504,10,7,-1,-1,-1,0
583,67,272,396,10,11,-1,-1,-1,0
608,67,402,451,12,13,-1,-1,-1,0
616,67,410,466,14,13,-1,-1,-1,0
617,67,413,469,14,15,-1,-1,-1,0
618,67,415,470,14,14,-1,-1,-1,0
624,67,416,465,13,14,-1,-1,-1,0
625,67,425,469,13,14,-1,-1,-1,0
628,67,418,454,13,14,-1,-1,-1,0
630,67,419,451,13,13,-1,-1,-1,0
631,67,422,448,11,13,-1,-1,-1,0
632,67,424,447,11,12,-1,-1,-1,0
633,67,424,445,12,13,-1,-1,-1,0
647,67,406,460,13,14,-1,-1,-1,0
654,67,401,474,13,13,-1,-1,-1,0
663,67,402,475,14,15,-1,-1,-1,0
667,67,408,470,14,15,-1,-1,-1,0
672,67,419,465,11,14,-1,-1,-1,0
673,67,421,463,13,15,-1,-1,-1,0
674,67,424,464,13,14,-1,-1,-1,0
677,67,425,469,13,14,-1,-1,-1,0
678,67,426,471,14,15,-1,-1,-1,0
679,67,428,473,14,14,-1,-1,-1,0
684,67,427,480,14,14,-1,-1,-1,0
687,67,424,485,14,13,-1,-1,-1,0
688,67,423,486,14,14,-1,-1,-1,0
701,67,413,484,13,14,-1,-1,-1,0
702,67,408,484,14,14,-1,-1,-1,0
703,67,406,483,14,15,-1,-1,-1,0
722,67,409,487,13,13,-1,-1,-1,0
736,67,421,483,12,12,-1,-1,-1,0
740,67,424,480,12,13,-1,-1,-1,0
741,67,425,479,12,14,-1,-1,-1,0
742,67,426,480,13,14,-1,-1,-1,0
743,67,427,481,13,13,-1,-1,-1,0
744,67,427,480,13,14,-1,-1,-1,0
747,67,424,481,14,13,-1,-1,-1,0
748,67,423,481,14,14,-1,-1,-1,0
749,67,423,480,14,14,-1,-1,-1,0
750,67,423,480,14,14,-1,-1,-1,0
760,67,412,469,12,13,-1,-1,-1,0
768,67,405,462,14,14,-1,-1,-1,0
769,67,405,459,12,14,-1,-1,-1,0
772,67,405,460,14,13,-1,-1,-1,0
774,67,407,460,11,13,-1,-1,-1,0
775,67,407,460,13,13,-1,-1,-1,0
776,67,408,459,13,14,-1,-1,-1,0
778,67,412,460,11,13,-1,-1,-1,0
790,67,404,461,14,11,-1,-1,-1,0
792,67,404,461,11,12,-1,-1,-1,0
793,67,403,462,12,12,-1,-1,-1,0
794,67,405,462,11,13,-1,-1,-1,0
802,67,405,458,12,13,-1,-1,-1,0
803,67,406,457,13,13,-1,-1,-1,0
804,67,407,456,13,13,-1,-1,-1,0
810,67,406,458,11,13,-1,-1,-1,0
811,67,406,460,12,13,-1,-1,-1,0
812,67,404,460,13,12,-1,-1,-1,0
838,67,437,460,11,13,-1,-1,-1,0
880,85,236,208,10,11,-1,-1,-1,0
888,88,404,468,13,13,-1,-1,-1,0
908,88,417,467,13,15,-1,-1,-1,0
909,85,321,335,13,14,-1,-1,-1,0
909,88,422,467,13,15,-1,-1,-1,0
962,90,425,502,11,9,-1,-1,-1,0
987,90,406,473,12,13,-1,-1,-1,0
1007,93,304,365,12,10,-1,-1,-1,0
1008,93,305,365,10,9,-1,-1,-1,0
1011,93,306,360,10,9,-1,-1,-1,0
1017,93,314,354,10,9,-1,-1,-1,0
1018,93,317,352,10,9,-1,-1,-1,0
1019,93,320,350,9,8,-1,-1,-1,0
1027,93,326,356,10,8,-1,-1,-1,0
1094,101,437,456,13,11,-1,-1,-1,0
1095,101,439,455,11,12,-1,-1,-1,0
1104,101,362,353,10,10,-1,-1,-1,0
1114,101,348,345,10,9,-1,-1,-1,0
1122,101,345,345,11,10,-1,-1,-1,0
1123,101,345,346,11,10,-1,-1,-1,0
1124,101,344,346,11,11,-1,-1,-1,0
1126,101,343,347,13,10,-1,-1,-1,0
1127,101,344,347,11,10,-1,-1,-1,0
1128,101,344,347,10,10,-1,-1,-1,0
1129,101,345,347,10,10,-1,-1,-1,0
1130,101,345,349,10,9,-1,-1,-1,0
1130,109,262,229,12,13,-1,-1,-1,0
1131,101,341,344,10,9,-1,-1,-1,0
1131,109,261,229,13,14,-1,-1,-1,0
1132,101,344,347,11,10,-1,-1,-1,0
1132,109,260,228,13,13,-1,-1,-1,0
1132,111,324,201,12,14,-1,-1,-1,0
1133,101,340,343,12,11,-1,-1,-1,0
1133,109,260,229,13,14,-1,-1,-1,0
1133,111,323,200,12,14,-1,-1,-1,0
1154,101,329,343,12,10,-1,-1,-1,0
1287,129,351,327,10,8,-1,-1,-1,0
1288,129,350,327,10,8,-1,-1,-1,0
1295,129,347,327,11,9,-1,-1,-1,0
1295,131,339,190,13,16,-1,-1,-1,0
1296,129,346,327,12,10,-1,-1,-1,0
1296,131,338,190,14,16,-1,-1,-1,0
1297,131,338,190,15,17,-1,-1,-1,0
1325,131,339,191,12,16,-1,-1,-1,0
1326,131,307,208,12,16,-1,-1,-1,0
1327,131,302,211,12,16,-1,-1,-1,0
1328,131,293,215,12,17,-1,-1,-1,0
1346,131,401,214,14,18,-1,-1,-1,0
1347,131,409,211,16,19,-1,-1,-1,0
1348,131,412,209,14,20,-1,-1,-1,0
1349,131,411,208,15,20,-1,-1,-1,0
1354,131,407,210,15,18,-1,-1,-1,0
1483,145,234,351,10,8,-1,-1,-1,0
1501,145,237,380,10,10,-1,-1,-1,0
1502,145,238,384,9,10,-1,-1,-1,0
1503,145,237,385,10,11,-1,-1,-1,0
1503,148,482,289,14,19,-1,-1,-1,0
1504,145,237,390,10,11,-1,-1,-1,0
1504,148,481,290,15,19,-1,-1,-1,0
1505,148,479,291,17,19,-1,-1,-1,0
1506,148,480,292,14,19,-1,-1,-1,0
1507,148,480,293,15,19,-1,-1,-1,0
1509,148,481,296,14,21,-1,-1,-1,0
1519,148,478,314,16,21,-1,-1,-1,0
1520,148,477,321,17,21,-1,-1,-1,0
1521,148,477,325,17,19,-1,-1,-1,0
1523,148,478,326,16,20,-1,-1,-1,0
1524,148,479,326,15,21,-1,-1,-1,0
1541,148,494,365,16,23,-1,-1,-1,0
1556,148,509,407,16,21,-1,-1,-1,0
1563,148,516,425,18,24,-1,-1,-1,0
1564,148,520,436,17,25,-1,-1,-1,0
1580,148,531,464,18,29,-1,-1,-1,0
1581,148,535,476,18,30,-1,-1,-1,0
1586,148,536,473,20,32,-1,-1,-1,0
1587,148,539,482,21,29,-1,-1,-1,0
1588,155,296,108,11,17,-1,-1,-1,0
1596,148,453,384,18,26,-1,-1,-1,0
1597,148,446,373,17,25,-1,-1,-1,0
1600,155,285,94,11,17,-1,-1,-1,0
1601,148,441,359,16,21,-1,-1,-1,0
1601,155,283,92,11,17,-1,-1,-1,0
1602,148,440,355,16,21,-1,-1,-1,0
1603,148,438,355,16,21,-1,-1,-1,0
1604,148,438,355,16,21,-1,-1,-1,0
1605,148,438,357,16,19,-1,-1,-1,0
1625,148,362,357,15,18,-1,-1,-1,0
1627,148,419,364,16,18,-1,-1,-1,0
1629,148,433,368,16,20,-1,-1,-1,0
1630,148,439,372,16,20,-1,-1,-1,0
1642,148,436,391,16,18,-1,-1,-1,0
1655,148,430,407,15,18,-1,-1,-1,0
1656,148,426,413,17,18,-1,-1,-1,0
1657,148,426,415,16,20,-1,-1,-1,0
1668,148,425,432,17,19,-1,-1,-1,0
1670,148,425,439,17,19,-1,-1,-1,0
1684,148,370,436,18,19,-1,-1,-1,0
1686,148,348,437,18,17,-1,-1,-1,0
1687,148,340,441,18,17,-1,-1,-1,0
1696,148,312,480,18,19,-1,-1,-1,0
1697,148,325,473,18,17,-1,-1,-1,0
1698,148,309,489,18,17,-1,-1,-1,0
1699,148,301,498,20,13,-1,-1,-1,0
1700,148,300,501,15,10,-1,-1,-1,0
1701,148,298,503,15,8,-1,-1,-1,0
1702,148,297,504,15,7,-1,-1,-1,0
1703,148,297,505,14,6,-1,-1,-1,0
1704,148,294,506,17,5,-1,-1,-1,0
1805,167,410,343,14,24,-1,-1,-1,0
1806,167,409,343,16,23,-1,-1,-1,0
1825,167,401,394,16,23,-1,-1,-1,0
1830,167,396,411,17,23,-1,-1,-1,0
1838,167,396,391,16,25,-1,-1,-1,0
1839,167,396,379,16,26,-1,-1,-1,0
1842,167,394,362,17,27,-1,-1,-1,0
1843,167,393,354,16,26,-1,-1,-1,0
1844,167,393,349,17,26,-1,-1,-1,0
1845,167,392,347,17,26,-1,-1,-1,0
1846,167,391,345,18,26,-1,-1,-1,0
1849,167,388,344,16,24,-1,-1,-1,0
1850,167,386,344,16,23,-1,-1,-1,0
1851,167,384,344,17,24,-1,-1,-1,0
1852,167,382,343,16,24,-1,-1,-1,0
1855,167,377,344,18,25,-1,-1,-1,0
1856,167,376,343,16,25,-1,-1,-1,0
1857,167,374,343,18,24,-1,-1,-1,0
1858,167,374,342,17,24,-1,-1,-1,0
1859,167,373,344,16,24,-1,-1,-1,0
1860,167,371,346,18,25,-1,-1,-1,0
1863,167,371,348,17,23,-1,-1,-1,0
1864,167,369,348,17,23,-1,-1,-1,0
1867,167,367,350,18,23,-1,-1,-1,0
1868,167,367,351,17,22,-1,-1,-1,0
1871,167,368,351,16,23,-1,-1,-1,0
1872,167,367,353,17,22,-1,-1,-1,0
1873,167,368,354,16,21,-1,-1,-1,0
1874,167,369,355,16,21,-1,-1,-1,0
1875,167,369,355,16,22,-1,-1,-1,0
1876,167,369,356,16,22,-1,-1,-1,0
1881,167,373,360,16,23,-1,-1,-1,0
1882,167,374,362,17,23,-1,-1,-1,0
1883,167,375,363,17,23,-1,-1,-1,0
1884,167,375,363,17,24,-1,-1,-1,0
1886,167,372,364,18,24,-1,-1,-1,0
1889,167,372,371,18,24,-1,-1,-1,0
1890,167,372,374,17,24,-1,-1,-1,0
1891,167,372,376,16,23,-1,-1,-1,0
1892,167,371,378,16,22,-1,-1,-1,0
1893,167,372,378,17,21,-1,-1,-1,0
1894,167,373,377,16,21,-1,-1,-1,0
1894,173,363,396,12,14,-1,-1,-1,0
1896,167,372,376,15,22,-1,-1,-1,0
1896,173,360,397,12,13,-1,-1,-1,0
1897,167,370,375,17,23,-1,-1,-1,0
1897,173,359,397,12,14,-1,-1,-1,0
1898,167,370,375,17,22,-1,-1,-1,0
1898,173,358,398,13,13,-1,-1,-1,0
1899,167,369,377,18,21,-1,-1,-1,0
1899,173,358,399,13,13,-1,-1,-1,0
1900,167,368,380,17,22,-1,-1,-1,0
1901,167,368,384,17,23,-1,-1,-1,0
1902,167,368,389,17,23,-1,-1,-1,0
1903,167,368,393,17,25,-1,-1,-1,0
1904,167,369,399,18,24,-1,-1,-1,0
1905,167,373,403,17,24,-1,-1,-1,0
1907,167,375,409,18,25,-1,-1,-1,0
1920,167,377,427,17,21,-1,-1,-1,0
